gene,SRR11426824,SRR11426825,SRR11426826,SRR11426821,SRR11426822,SRR11426823
22930,1069,1169,1007,322,279,256
22931,1654,1680,1427,319,260,254
22932,57,48,69,31,27,26
22933,745,824,900,449,413,371
22934,517,556,576,269,260,217
22936,173,164,138,58,66,68
22937,630,642,816,213,147,161
22938,1606,1605,1421,329,302,337
2294,0,0,3,2,4,3
22941,0,0,0,0,0,0
22943,79,74,64,20,20,17
22944,580,510,484,154,131,148
22947,0,0,0,0,0,0
22948,10771,11333,10891,4425,3919,3923
22949,911,883,812,504,479,463
2295,2,2,0,1,0,0
22950,511,483,392,73,74,83
22952,0,0,1,5,8,8
22953,12,8,16,14,10,8
22954,256,320,308,47,33,36
22955,308,313,386,142,110,107
2296,97,85,88,22,21,17
22973,11,21,15,5,6,6
22974,9627,10736,10169,1692,1550,1388
22976,537,543,540,261,198,153
22977,16,14,19,10,16,17
22978,893,992,1035,383,278,303
22979,7,1,2,14,5,8
2298,1,3,1,11,8,16
22980,1646,1608,1650,449,449,445
22981,208,196,207,55,36,38
22982,277,227,262,43,43,45
22983,100,116,122,32,27,42
22984,1966,1948,1944,370,307,295
22985,3111,3637,3471,986,920,952
22986,0,0,0,0,0,0
22987,0,0,0,0,0,0
22989,0,0,0,11,9,11
2299,2,4,2,1,7,1
22990,718,780,797,240,159,139
22992,1756,1919,1931,1408,961,1107
22993,869,972,947,266,193,227
22994,882,865,801,101,91,80
22995,647,658,604,66,87,100
22996,28,23,25,50,23,34
22997,0,0,0,0,0,0
22998,43,34,37,9,5,9
22999,133,113,122,28,20,17
23,0,0,0,0,0,0
230,142,123,123,196,157,154
2300,107,111,128,31,18,24
23001,506,596,549,106,92,79
23002,228,242,240,43,25,35
23005,437,420,436,102,81,73
23007,1,2,0,1,4,2
23008,895,901,872,331,227,235
2301,0,0,0,1,0,1
23011,360,423,393,87,95,62
23012,336,426,390,149,118,95
23013,1727,1955,1932,637,441,440
23014,550,621,631,102,76,77
23015,517,449,441,67,48,55
23016,541,521,593,77,109,76
23017,0,0,0,2,4,3
23019,4384,4727,4441,1127,763,749
2302,0,1,3,0,0,0
23020,3479,3997,3985,1116,788,739
23022,673,830,738,241,151,168
23023,117,161,134,56,46,34
23024,0,0,0,0,0,0
23025,6,10,5,13,10,9
23026,0,1,2,0,0,4
23028,1858,2106,2034,452,376,397
23029,4,5,0,1,0,0
2303,36,50,56,20,7,8
23030,322,344,358,49,29,30
23031,506,436,510,69,76,67
23032,1028,1094,1075,326,275,290
23033,122,148,121,57,57,49
23034,632,666,661,230,191,189
23035,556,663,555,143,88,107
23036,1412,1419,1277,136,202,172
23037,111,112,110,232,140,181
23038,1167,1336,1197,422,369,332
23039,1573,1675,1554,294,281,242
2304,0,0,0,0,2,0
23040,1,0,0,0,0,0
23041,414,466,386,105,89,91
23042,598,700,712,262,206,220
23043,1,4,3,0,0,1
23046,15,15,15,17,20,13
23047,1089,1100,858,108,119,101
23048,1019,1142,978,228,221,220
23049,1405,1565,1371,576,387,374
2305,5410,5521,5772,3222,2750,2797
23051,771,796,806,147,121,120
23052,125,145,155,35,26,35
23053,668,753,778,332,484,219
23054,1356,1576,1464,842,574,680
23057,17,17,26,47,32,27
23059,222,218,205,36,55,42
2306,24,17,21,7,5,2
23060,1449,1552,1466,271,235,182
23061,1454,1650,1757,585,444,462
23062,1180,1235,1161,183,128,154
23063,1222,1441,1229,494,349,366
23064,1739,1811,1444,1160,791,873
23065,1149,1255,1316,322,305,315
23066,246,270,293,241,189,179
23067,698,721,758,276,183,198
2307,1,0,0,3,5,1
23070,570,646,710,262,222,217
23071,1151,1264,1207,478,437,435
23072,0,0,0,0,2,0
23074,187,209,185,57,38,57
23075,1026,1026,944,284,213,200
23076,1281,1423,1514,353,305,250
23077,761,707,645,182,146,139
23078,256,304,235,62,62,53
2308,173,137,136,30,12,16
23080,243,244,230,93,79,97
23081,137,157,118,43,45,50
23082,1681,1859,1852,514,383,337
23085,964,1126,1057,267,218,202
23086,69,67,65,35,41,34
23087,218,230,252,36,29,30
23089,2933,3137,2739,1645,1212,1282
2309,329,330,323,57,49,44
23090,0,0,0,0,0,0
23091,3952,3723,3051,445,533,507
23092,94,76,86,20,20,20
23093,659,710,656,193,186,164
23094,1534,1701,1772,355,298,285
23095,1501,1573,1461,400,344,345
23096,0,0,0,0,0,0
23097,380,370,338,122,83,96
23098,0,0,0,0,0,0
23099,296,286,316,91,75,112
231,2033,2176,2111,1659,1724,1624
2310,77,88,86,26,22,20
23101,27,30,26,24,16,9
23102,354,385,400,137,85,76
23105,0,0,0,20,12,13
23107,1836,2026,1980,270,196,249
23108,791,866,852,207,181,157
23109,87,102,98,515,480,458
23111,436,447,378,97,84,78
23112,1182,1175,1131,167,160,165
23113,480,394,431,282,229,259
23114,8,1,1,3,4,6
23116,397,348,359,280,261,260
23117,5,10,4,0,1,1
23118,913,1023,892,332,253,249
23119,149,164,167,60,53,42
2312,0,0,0,0,1,0
23120,1,0,0,11,8,7
23122,716,814,687,171,131,134
23125,1544,1694,1568,480,405,396
23126,1443,1494,1468,536,393,446
23127,11,6,15,8,2,5
23129,232,215,255,147,95,103
2313,0,2,4,2,0,2
23130,410,397,500,120,74,93
23131,1216,1358,1299,395,280,270
23132,495,446,444,95,86,88
23133,0,0,0,0,0,0
23135,757,775,697,338,232,228
23136,0,0,0,0,0,0
23137,581,647,592,89,68,75
23138,176,162,216,92,68,63
23139,1531,1589,1717,399,334,364
2314,3437,3653,3801,1466,1211,1168
23140,908,939,1054,261,216,227
23141,1264,1288,1346,393,335,313
23142,757,769,635,102,100,76
23143,331,372,297,100,77,81
23144,1273,1061,1177,258,272,184
23145,4,1,0,11,3,6
23148,2,0,0,19,18,12
23149,54,40,67,16,8,11
2315,3,4,1,6,4,4
23150,295,292,262,92,75,80
23151,190,188,188,44,40,34
23152,1469,1607,1616,373,241,305
23154,579,598,682,155,112,133
23155,625,754,628,218,165,172
23157,1357,1408,1325,396,371,393
23158,195,256,237,85,77,78
2316,0,0,0,0,0,0
23160,839,950,788,162,117,102
23161,484,539,427,95,71,82
23162,744,702,788,162,146,141
23163,570,603,613,158,125,113
23164,1655,1717,1713,714,497,518
23165,2092,2386,2173,762,503,504
23166,0,0,0,18,8,13
23167,921,984,786,392,300,293
23168,2734,2419,2299,333,431,334
23169,193,221,244,86,60,66
2317,8036,8295,8961,2431,1869,1871
23170,1049,1165,1325,215,171,154
23171,461,542,469,120,76,73
23172,314,327,303,68,46,57
23173,1197,1221,1096,331,265,257
23174,527,685,627,356,259,265
23175,311,320,318,63,58,54
23176,1011,1154,1126,351,337,318
23177,192,218,232,91,58,57
23178,472,495,491,96,79,78
23179,70,99,85,14,14,25
2318,320,315,343,99,54,51
23180,643,651,706,147,132,122
23181,570,572,596,97,72,75
23184,1047,1069,1091,172,184,172
23185,1902,2027,1967,383,285,280
23186,413,540,528,100,68,75
23187,0,0,0,0,0,0
23189,153,177,197,33,22,23
2319,2478,2581,2491,752,743,699
23190,2365,2290,2076,473,531,474
23191,1332,1394,1455,534,397,409
23192,1484,1369,1524,305,301,315
23193,7644,9650,8905,2464,2157,2083
23194,70,74,59,10,2,10
23195,930,962,864,285,244,209
23196,2345,2469,2550,1397,1093,1144
23197,1480,1547,1437,323,295,312
23198,2009,2128,1904,447,342,335
23199,704,769,760,167,110,97
23200,466,472,401,150,107,117
23201,93,110,113,69,50,46
23203,1066,1066,1129,210,162,158
23204,3658,4321,3896,1163,904,885
23205,11,8,12,25,16,20
23207,1347,1335,1487,807,618,709
23208,100,100,108,358,285,330
23209,0,0,0,4,5,3
2321,3,2,0,9,15,7
23210,803,858,905,1104,813,917
23211,982,957,1015,355,285,307
23212,500,541,515,72,51,30
23213,0,0,0,0,0,2
23214,1430,1405,1613,492,401,388
23215,13932,13109,12141,1979,2248,2136
23216,849,888,940,566,465,470
23217,0,0,0,1,2,5
23218,929,950,1041,283,207,175
23219,656,669,671,238,152,183
2322,0,0,0,6,2,6
23220,26,10,18,8,5,4
23221,170,190,177,66,42,50
23223,1508,1459,1617,266,211,214
23224,1201,1170,1040,293,165,222
23225,1023,1052,1158,316,262,239
23228,6,3,0,2,1,0
23229,0,0,0,0,0,0
2323,73,68,76,41,34,28
23230,572,528,453,96,63,77
23231,5,4,5,8,5,4
23232,162,185,155,43,24,32
23233,49,71,41,29,16,16
23234,1083,1103,1033,141,107,110
23235,246,269,260,90,70,73
23236,2,2,2,8,5,6
23237,2,2,3,6,8,15
23239,194,206,223,43,32,39
2324,0,0,0,12,10,7
23240,219,245,217,67,41,42
23241,1,0,3,4,3,1
23242,12,6,11,11,2,12
23243,1386,1470,1354,333,276,271
23244,2573,2821,2424,848,749,691
23245,61,65,48,14,10,6
23246,36,49,42,11,9,10
23247,243,249,268,106,67,60
23248,1258,1416,1323,314,291,293
23250,342,369,358,119,90,86
23251,13,15,25,5,3,3
23252,323,272,350,121,88,110
23253,4445,4040,3308,1024,1287,1249
23254,3,2,4,0,2,0
23255,759,872,811,194,125,134
23256,613,688,563,321,298,311
23258,1128,1262,1231,584,462,468
23259,787,816,693,468,425,418
2326,0,0,0,0,0,0
23261,1039,975,961,545,588,589
23262,0,0,0,0,0,0
23263,43,41,30,10,11,5
23264,2823,3281,3113,1895,1304,1407
23265,763,857,887,440,328,355
23266,73,77,83,14,13,14
23268,1179,1216,1186,553,530,447
23269,781,841,756,143,95,124
2327,0,0,0,0,0,0
23270,277,346,336,253,167,189
23271,1261,1297,1198,374,248,264
23272,1278,1341,1194,306,233,230
23274,335,344,412,117,78,78
23275,573,579,614,232,160,173
23276,455,561,486,222,165,151
23277,3098,2919,3508,768,570,599
23279,1205,1224,1188,441,270,344
2328,0,0,0,1,0,0
23281,5,5,3,4,3,5
23283,421,462,408,73,48,45
23284,1,0,0,0,0,0
23285,82,79,55,19,14,17
23286,1651,1737,1743,358,299,303
23287,509,506,482,194,132,141
23288,259,302,292,196,158,142
2329,1,1,3,3,0,1
23291,451,583,555,215,150,139
23293,1166,1301,1276,289,262,221
23294,419,457,483,155,116,112
23295,961,1024,1049,348,273,271
23299,638,724,711,137,119,104
2330,2,0,1,0,0,0
23300,972,1073,948,467,352,354
23301,831,802,677,436,336,366
23302,2821,3066,3319,849,725,657
23303,220,242,244,82,43,39
23304,649,651,616,171,135,122
23305,1,2,3,1,3,1
23306,1019,1155,1027,227,172,154
23307,815,891,826,226,163,161
23308,117,125,130,102,72,59
23309,1146,1187,1379,575,474,494
2331,0,0,0,2,3,1
23310,1090,1235,1365,278,207,196
23312,696,685,592,180,151,141
23313,1096,1164,1213,425,395,378
23314,371,480,390,240,172,161
23315,431,471,439,172,159,150
23316,0,0,0,5,5,3
23317,887,884,629,178,124,138
23318,903,913,931,216,192,203
2332,0,0,0,0,0,0
23321,215,215,185,42,39,31
23322,215,298,218,59,39,57
23324,430,497,482,208,166,148
23325,833,832,703,206,151,154
23326,3130,3290,3530,1327,986,1042
23327,2717,2899,2817,971,830,872
23328,260,311,306,131,73,91
23329,2,4,3,0,1,6
23331,883,809,869,145,111,128
23332,967,1137,1083,365,263,253
23333,2025,2202,1989,634,566,509
23334,625,689,647,207,158,160
23335,196,283,246,59,36,42
23336,0,0,1,1,0,0
23338,935,1153,1054,315,264,240
23339,333,353,361,145,106,121
2334,0,0,0,0,0,0
23341,279,312,294,65,55,42
23344,2776,3037,3014,910,741,742
23345,429,501,424,201,164,164
23347,1485,1669,1311,514,417,365
23348,392,400,342,128,86,81
23349,2,1,2,35,32,44
2335,615,821,713,1116,684,632
23350,3167,3073,2532,621,554,610
23351,427,519,487,105,92,68
23352,3276,3591,3461,711,518,545
23353,1045,1097,1141,349,251,267
23354,880,878,998,179,152,157
23355,308,283,269,123,75,77
23357,194,208,235,54,37,49
23358,1886,1915,1619,764,548,542
23359,0,0,0,3,0,2
23360,2841,2622,2415,943,839,886
23361,601,622,576,112,83,104
23362,374,441,441,127,90,84
23363,246,256,278,62,61,41
23365,1905,2271,1948,997,834,891
23366,195,231,201,154,115,119
23367,5153,5647,5611,943,927,797
23368,561,574,573,99,70,93
23369,1449,1456,1356,207,190,161
23370,456,500,596,118,76,80
23371,82,86,91,80,64,76
23373,232,230,256,69,57,60
23376,590,617,543,98,81,67
23378,293,239,248,48,37,64
23379,1413,1584,1208,508,317,337
23380,68,67,70,13,17,6
23381,2767,2778,3187,1014,810,829
23382,380,420,376,200,119,145
23383,503,506,444,79,64,67
23384,952,1132,1037,201,149,174
23385,1140,1344,1387,398,315,277
23386,1147,1265,1379,274,248,229
23387,457,428,478,282,187,211
23389,577,610,593,189,130,123
2339,485,570,546,173,143,134
23390,464,456,413,100,83,91
23392,2608,2697,2356,599,510,468
23394,1196,1526,1257,596,423,412
23395,287,377,409,97,72,76
23396,1296,1259,1408,295,253,221
23397,1107,1345,1247,382,299,278
23398,756,751,603,93,84,101
23399,2388,2542,2577,1308,1264,1265
23400,2727,2539,2849,852,747,709
23401,111,107,107,17,11,9
23403,450,501,554,70,72,65
23404,1259,1170,1230,207,204,182
23405,579,655,550,341,229,236
23406,13716,15788,16498,15259,14785,15241
23408,90,90,77,51,39,43
23409,6,11,14,5,2,4
23410,367,386,413,92,80,88
23411,460,543,489,269,218,258
23412,211,267,239,56,65,50
23413,0,0,0,0,0,0
23414,35,38,53,9,5,3
23415,8,4,4,23,17,19
23416,24,19,18,51,39,33
23417,40,40,49,4,7,4
23418,2,1,1,7,5,6
2342,11,16,11,9,4,7
23420,612,538,621,136,110,139
23421,571,529,424,168,133,161
23423,1421,1419,1610,526,495,488
23424,232,259,221,345,263,263
23426,36,25,36,11,14,18
23428,1,0,0,12,10,11
23429,564,621,532,365,233,290
23430,0,0,0,0,0,0
23431,296,342,279,101,69,65
23432,730,721,740,231,181,140
23433,897,883,858,262,258,207
23434,0,0,0,0,0,6
23435,2823,3196,2920,566,503,476
23436,0,0,0,2,0,0
23438,415,458,451,69,53,62
23439,0,0,0,2,3,0
23440,3,0,1,16,18,10
23443,624,640,631,161,136,146
23446,416,447,420,166,121,114
23450,6744,7419,7320,1723,1475,1375
23451,3683,3776,3085,1081,799,876
23452,1,0,1,0,0,0
23456,219,258,221,106,71,78
23457,115,104,118,16,19,11
2346,0,0,0,0,0,0
23460,0,0,0,3,4,2
23461,328,312,245,45,37,37
23462,2,12,3,14,17,15
23463,1612,1895,2002,439,390,413
23464,195,181,207,94,79,100
23466,816,884,988,168,147,155
23467,9,15,12,8,3,10
23468,1971,2047,1939,493,468,468
23469,1136,1303,994,140,110,141
23471,2364,2501,2312,1111,967,939
23473,381,411,377,129,75,81
23474,253,254,290,135,90,85
23475,206,211,277,90,89,93
23476,3525,3437,3169,468,471,515
23478,2686,2745,2658,1285,1294,1261
23479,573,623,668,269,240,216
2348,0,0,0,1,0,0
23480,1296,1425,1325,893,949,924
23481,2723,2651,2678,501,496,562
23483,106,146,115,32,21,24
23484,501,656,552,223,165,201
23491,8,9,8,9,5,5
23492,189,258,267,31,31,21
23493,4,11,11,0,5,3
23495,0,0,0,1,0,0
23498,4,6,6,9,12,14
23499,5993,6569,6088,1859,1382,1392
2350,0,0,0,0,0,0
23500,3,5,7,2,1,0
23503,452,535,548,168,99,94
23504,0,0,0,0,0,0
23505,655,746,712,228,179,164
23506,242,270,270,121,93,100
23507,639,658,592,144,111,105
23508,71,92,87,18,20,10
23509,1501,1718,1673,393,291,313
23510,917,954,1006,267,217,231
23511,3367,3311,3632,930,671,720
23512,1597,1627,1497,369,319,283
23513,0,0,0,0,0,0
23514,287,254,273,173,114,132
23515,392,479,389,119,80,95
23516,755,875,788,196,153,125
23517,1692,1700,1489,275,203,198
23518,1331,1576,1427,650,545,571
23519,137,129,128,36,39,27
2352,0,0,0,0,0,0
23520,65,65,64,18,20,28
23521,8951,9332,9849,6048,6053,5806
23522,819,762,768,70,80,83
23523,1674,1759,1713,291,234,237
23524,7438,7721,7538,3717,2647,2886
23526,989,934,1131,286,211,230
23527,774,766,693,177,117,128
23528,846,901,880,336,440,383
23529,582,611,639,58,62,54
2353,666,880,916,321,227,242
23530,840,981,935,238,198,187
23531,245,224,231,113,78,90
23532,0,0,0,0,0,0
23533,0,0,0,0,1,0
23534,3352,3434,3347,742,579,641
23536,711,711,752,190,207,186
23538,0,0,0,0,0,0
23539,2,4,2,6,2,2
2354,2538,2894,3053,1080,903,975
23541,732,726,814,208,205,211
23542,457,499,437,154,131,147
23543,1767,1935,1732,539,459,433
23544,0,0,0,1,5,6
23545,100,129,118,64,53,43
23546,2,1,4,10,15,12
23547,0,0,0,0,0,0
23548,322,349,255,126,94,93
23549,693,683,784,314,255,243
2355,701,800,789,292,187,173
23550,43,38,56,16,8,6
23551,24,21,13,8,6,13
23552,50,62,66,14,23,15
23553,1,0,0,0,0,0
23554,268,292,267,139,103,111
23555,356,338,375,50,55,58
23556,383,375,300,124,85,87
23557,364,383,431,238,192,226
23558,2901,3173,3146,1545,1581,1552
23559,50,60,71,41,30,28
2356,833,802,908,299,276,259
23560,2034,2154,1962,339,275,272
23562,2,2,0,4,3,9
23563,8,10,5,7,9,11
23564,0,1,0,0,0,0
23566,0,0,0,0,1,1
23567,228,261,264,76,69,73
23568,939,1109,1146,724,509,635
23569,2,3,2,6,11,3
2357,0,0,0,2,1,1
23574,0,0,0,0,0,1
23576,1907,2166,1848,379,360,318
2358,0,0,0,2,0,2
23580,758,810,831,77,80,69
23581,0,0,0,1,5,3
23582,353,346,353,167,111,145
23583,315,320,337,47,61,57
23584,82,55,46,24,27,38
23585,2370,2512,2419,891,747,712
23586,280,290,252,423,282,313
23587,594,764,714,181,180,173
23588,246,193,224,63,68,57
23589,792,804,851,166,137,123
2359,1,0,4,3,1,0
23590,244,241,233,78,71,85
23591,0,1,0,1,0,0
23592,332,383,342,117,106,85
23593,768,864,934,516,630,535
23594,903,920,844,159,106,135
23595,848,900,738,272,235,238
23596,12,9,7,18,19,21
23597,863,975,911,251,226,264
23598,472,498,571,98,102,72
23600,105,120,126,10,15,14
23601,0,0,0,0,0,0
23603,2735,3147,3083,799,623,631
23604,44,44,35,16,8,8
23607,1346,1500,1183,282,194,192
23608,1424,1550,1401,552,535,487
23609,470,519,524,182,109,120
23612,24,22,20,7,5,3
23613,977,931,901,194,173,165
23614,0,0,0,0,0,1
23615,26,13,23,193,188,169
23616,1610,1621,1779,583,531,488
23617,0,0,0,0,0,0
23619,0,0,0,0,0,1
23620,0,0,0,1,0,0
23621,132,138,120,76,48,42
23623,2288,2308,2351,744,695,730
23624,0,0,0,12,10,10
23625,721,640,688,254,204,205
23626,0,1,0,0,0,0
23627,1,0,0,5,7,7
23629,15,13,14,2,1,5
23630,23,17,22,7,6,2
23632,0,0,0,0,0,0
23633,3603,3468,3580,635,633,610
23635,7,7,14,1,4,3
23636,4157,4275,4387,762,754,689
23637,745,734,687,138,162,145
23639,61,49,53,13,21,9
23640,1461,1350,1591,371,427,340
23641,142,193,187,103,116,94
23642,2256,2739,2436,993,913,991
23643,0,0,0,8,4,5
23644,1296,1444,1506,455,349,359
23645,1723,1934,1948,1109,1000,998
23646,2285,2272,2524,763,678,622
23647,776,790,898,175,163,113
23648,839,755,751,105,121,94
23649,706,643,727,137,86,84
23650,0,0,1,3,9,3
23654,4213,4204,4706,1608,1317,1272
23657,512,543,491,177,152,188
23658,1212,1249,1192,445,553,489
23659,439,407,471,74,80,81
23660,666,674,642,252,201,219
23670,277,291,302,141,111,102
23671,43,41,48,12,12,12
23673,563,648,609,180,132,130
23676,0,0,0,0,0,0
23677,1427,1644,1610,433,332,315
23678,0,0,0,3,1,1
23682,24,25,22,4,4,1
23683,1309,1359,1138,445,357,351
23704,0,1,0,12,9,9
23705,1,0,3,1,0,2
23708,0,0,0,0,0,0
23710,1055,1167,1196,391,325,368
23729,1053,1052,1093,137,118,95
23731,1801,1880,1815,390,361,343
23732,0,0,0,0,3,3
23741,2272,2390,2267,984,934,860
23742,0,0,0,0,0,0
23743,0,1,0,1,0,0
23746,0,1,0,8,5,5
23753,670,559,782,97,75,91
23759,685,854,761,214,144,174
23760,103,177,165,50,25,20
23761,667,715,740,151,139,116
23762,112,113,79,40,23,40
23764,511,586,646,409,360,343
23765,853,885,954,303,228,223
23766,3,10,2,12,4,8
23767,0,0,0,0,0,0
23768,53,52,50,18,6,10
23769,14,13,3,7,2,0
23770,7956,7308,7765,2638,2916,2586
23774,462,538,558,427,360,353
23779,102,90,72,16,18,12
23780,434,361,427,210,172,155
23782,0,0,0,1,1,2
23783,0,0,0,0,0,0
23784,0,0,0,0,0,0
23786,733,920,828,423,339,358
23787,2964,3288,3551,1859,1704,1651
23788,3496,3519,3885,1569,1575,1494
238,1,0,1,5,3,9
239,41,38,57,63,59,46
2395,235,213,242,69,83,82
24,6,4,1,42,41,41
240,0,0,0,0,0,0
241,1,17,17,8,14,11
24137,1855,2022,1934,352,321,276
24138,237,299,244,239,155,164
24139,393,357,393,153,113,126
24140,0,0,0,0,0,0
24141,0,1,0,17,11,25
24142,0,0,0,0,0,0
24144,552,569,553,177,116,134
24145,149,181,186,55,29,42
24146,645,573,674,231,218,186
24147,519,601,740,176,121,162
24148,4842,4445,4853,673,658,602
24149,415,482,392,75,64,52
24150,0,0,0,0,0,0
242,2,1,1,3,4,3
244,0,0,0,1,0,0
2444,1,1,1,0,0,2
245,1,0,1,4,2,1
245711,7,11,12,46,55,85
245802,0,0,0,0,0,0
245806,0,0,0,0,0,0
245812,135,114,128,21,19,16
245908,0,0,0,0,0,0
245909,0,0,0,0,0,0
245910,0,0,0,0,0,0
245911,0,0,0,0,1,0
245912,0,0,0,0,0,0
245913,0,0,0,0,0,0
245915,0,0,0,0,0,0
245927,0,0,0,0,0,0
245928,0,0,0,0,0,0
245929,0,0,0,0,0,1
245930,0,0,0,0,0,0
245932,0,0,0,0,0,0
245934,0,0,0,0,0,0
245935,0,0,0,0,0,0
245936,0,0,0,0,0,0
245937,0,0,0,0,0,0
245938,0,0,0,0,0,0
245939,0,0,0,0,1,2
245940,0,0,0,0,0,0
245972,0,0,0,0,0,1
245973,14,21,26,40,25,24
246,1,0,0,9,11,12
246119,0,0,0,0,0,0
246122,0,0,0,0,0,0
246126,1,0,0,0,0,0
246175,309,283,301,46,35,31
246176,0,0,0,0,0,0
246181,28,19,19,38,26,43
246182,29,22,41,28,16,29
246184,2,1,2,2,1,1
246213,0,2,0,19,8,24
246243,293,298,268,58,69,67
246269,39,32,38,8,2,5
246312,2,4,2,6,4,3
246329,17,22,22,31,26,26
246330,111,114,93,18,17,18
246705,0,0,0,0,0,0
246721,236,185,245,32,29,34
246744,0,0,0,0,0,0
246754,14,2,6,20,19,14
246777,0,0,0,0,0,1
246778,0,0,0,0,0,0
247,0,0,0,17,10,17
2475,1148,1230,1248,427,320,289
248,0,0,0,0,0,0
2483,0,0,0,0,0,0
2487,2,3,2,33,37,45
2488,0,0,0,0,0,0
249,0,0,0,5,1,3
2491,312,369,299,78,75,87
2492,0,0,0,0,0,0
2494,82,81,67,13,11,18
2495,4910,5507,5771,6256,6112,5718
2498,67,43,55,32,37,39
25,780,967,964,170,103,122
250,0,0,0,3,0,7
251,0,0,0,2,2,1
2512,8147,8462,9702,9847,10322,9723
2515,0,0,0,1,0,0
2516,0,0,0,5,0,3
2517,391,481,419,133,96,113
2519,1151,1261,1268,743,697,681
2520,0,0,0,1,1,1
2521,4733,4884,4907,2338,2110,2067
2523,46,43,46,10,14,4
2524,53,35,29,8,6,11
2525,1,1,0,4,0,4
2526,71,74,69,20,10,8
2527,0,0,0,1,2,3
2528,1,1,0,2,3,5
252839,809,785,849,291,285,315
252884,14,15,10,8,4,5
2529,0,1,0,0,2,2
252946,0,0,0,0,0,0
252948,0,0,0,0,0,0
252949,0,0,0,0,0,0
252950,0,0,0,0,0,0
252951,0,0,0,0,0,0
252952,0,0,0,0,0,0
252953,0,0,0,0,0,0
252954,0,0,0,0,0,0
252955,0,0,0,0,0,0
252969,569,567,611,90,89,63
252983,144,172,139,24,27,18
252995,17,15,25,14,7,8
2530,183,221,209,36,30,32
253012,0,0,0,2,1,2
253017,0,0,0,0,0,0
253018,3,8,6,2,6,7
253039,184,199,181,88,62,67
253044,0,0,0,0,0,0
2531,1308,1276,1316,357,339,316
253128,0,0,0,0,0,0
253143,989,1031,898,317,192,211
253152,60,65,51,17,17,12
253190,61,47,64,35,33,29
2532,0,0,0,0,0,0
253260,706,695,640,214,205,180
253264,0,0,0,2,0,2
2533,0,2,0,6,5,5
253314,0,0,1,0,0,0
2534,130,145,142,25,34,36
253430,155,209,188,37,26,34
253461,345,451,313,287,219,190
2535,523,467,584,38,34,39
253512,179,193,181,58,66,74
253558,408,415,409,79,82,71
253559,0,1,0,0,0,0
253573,0,0,0,0,0,0
253582,0,0,0,0,0,0
253635,252,202,188,23,38,25
253639,72,107,91,70,49,62
253650,361,335,343,51,38,50
2537,90,83,86,1157,983,828
253714,978,1089,918,241,185,175
253724,4,6,4,6,5,6
253725,3,7,3,3,3,0
253738,0,0,0,1,0,0
253769,210,204,193,19,19,22
253782,323,415,368,174,126,153
2538,0,0,0,29,30,27
253827,988,941,964,274,307,252
253832,890,1056,928,268,228,223
253868,0,0,0,0,0,0
2539,62,68,68,32,48,32
253935,1,0,1,0,0,0
253943,710,751,721,187,131,124
253959,134,128,133,42,45,41
253962,2,0,3,2,0,1
253970,0,0,0,0,0,0
253980,286,289,289,80,75,67
253982,175,119,171,56,58,60
254013,32,25,26,92,67,54
254042,59,67,69,59,37,37
254048,658,768,606,465,302,330
254050,2,0,0,29,18,19
